OrphaCode,DisorderName,DisabilityName,Frequency,Temporality,Severity,LossOfAbility,Type,Defined
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Participating In A Conversation,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Using Communication Devices,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Standing,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Sitting,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Bending,Frequent,Permanent Limitation,Severe,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Transferring Oneself,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Maintaining Body Position,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Maintaining A Standing Position,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Reaching And Catching Objects,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Lifting And Carrying Objects,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Handling Objects (Fine Hand Use),Very Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Walking Short Distances,Very Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Walking Long Distances,Very Frequent,Permanent Limitation,Severe,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing","Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Very Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Washing Oneself,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing","Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Regulating Urination,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Regulating Defecation,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Dressing/Undressing,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Eating,Occasional,Permanent Limitation,Low,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Attending School In An Adapted Mainstream/Special Environment,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Learning A Profession (Vocational Training/Apprenticeship) In An Adapted Mainstream/Special Environment,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Accessing Higher Education,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Engaging In Paid Work In A Standard Environment,Very Frequent,Permanent Limitation,Severe,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Engaging In Paid Work In A Supported/Sheltered Environment,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Seeking Employment,Very Frequent,Permanent Limitation,Severe,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Performing Professional Tasks,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Handling Money/Managing One'S Own Budget,Occasional,Permanent Limitation,Low,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Carrying Out Administrative Procedures,Occasional,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Undertaking A Simple Task,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Undertaking A Complex/Multiple Task,Very Frequent,Permanent Limitation,Severe,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Carrying Out Daily Routines,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Taking Part In Community Life,Frequent,Permanent Limitation,Moderate,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Playing With Others,Occasional,Permanent Limitation,Low,n,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Socializing,Frequent,Permanent Limitation,Moderate,n,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Practicing Sports,Frequent,Permanent Limitation,Severe,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Participating In The Arts And Cultural Activities,Occasional,Permanent Limitation,Low,n,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Travelling,Occasional,Permanent Limitation,Low,y,Disability,y
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Sound,Unknown,Unknown,Unknown,y,Environmental factor,n
276212,"Mucopolysaccharidosis Type 6, Rapidly Progressing",Air Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
582,Mucopolysaccharidosis Type 4,Using Objects,Very Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Reaching And Catching Objects,Very Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Reaching And Catching Objects,Occasional,Transient Limitation,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Reaching And Catching Objects,Very Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Lifting And Carrying Objects,Very Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Lifting And Carrying Objects,Occasional,Transient Limitation,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Lifting And Carrying Objects,Very Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Handling Objects (Fine Hand Use),Very Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Handling Objects (Fine Hand Use),Occasional,Transient Limitation,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Handling Objects (Fine Hand Use),Very Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Walking Short Distances,Unknown,Unknown,Unknown,y,Disability,n
582,Mucopolysaccharidosis Type 4,Walking Long Distances,Occasional,Acquisition Delay,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Walking Long Distances,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Walking Long Distances,Very Frequent,Permanent Limitation,Severe,y,Disability,y
582,Mucopolysaccharidosis Type 4,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Acquisition Delay,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Very Frequent,Permanent Limitation,Severe,y,Disability,y
582,Mucopolysaccharidosis Type 4,Washing Oneself,Very Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Washing Oneself,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Washing Oneself,Very Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Very Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Very Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Regulating Urination,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Regulating Urination,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Regulating Urination,Occasional,Permanent Limitation,Low,y,Disability,y
582,Mucopolysaccharidosis Type 4,Regulating Defecation,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Regulating Defecation,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Regulating Defecation,Occasional,Permanent Limitation,Low,y,Disability,y
582,Mucopolysaccharidosis Type 4,Dressing/Undressing,Very Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Dressing/Undressing,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Dressing/Undressing,Very Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Eating,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Eating,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Eating,Occasional,Permanent Limitation,Low,y,Disability,y
582,Mucopolysaccharidosis Type 4,Drinking,Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Drinking,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Drinking,Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Unknown,Unknown,Unknown,y,Disability,n
582,Mucopolysaccharidosis Type 4,Moving Around Within The Home,Frequent,Acquisition Delay,Severe,n,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Within The Home,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Within The Home,Frequent,Permanent Limitation,Severe,y,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Outside The Home,Frequent,Acquisition Delay,Severe,n,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Outside The Home,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Outside The Home,Frequent,Permanent Limitation,Severe,y,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Using Transportation,Frequent,Acquisition Delay,Severe,n,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Using Transportation,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Moving Around Using Transportation,Frequent,Permanent Limitation,Severe,y,Disability,y
582,Mucopolysaccharidosis Type 4,Using Transportation,Frequent,Acquisition Delay,Severe,n,Disability,y
582,Mucopolysaccharidosis Type 4,Using Transportation,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Using Transportation,Frequent,Permanent Limitation,Severe,y,Disability,y
582,Mucopolysaccharidosis Type 4,Driving,Unknown,Unknown,Unknown,y,Disability,n
582,Mucopolysaccharidosis Type 4,Shopping,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Shopping,Occasional,Transient Limitation,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Shopping,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Cooking/Preparing Meals,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Cooking/Preparing Meals,Occasional,Transient Limitation,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Cooking/Preparing Meals,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Doing Housework,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Doing Housework,Occasional,Transient Limitation,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Doing Housework,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Looking After/Helping Others,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Looking After/Helping Others,Occasional,Transient Limitation,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Looking After/Helping Others,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Taking Part In Community Life,Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Taking Part In Community Life,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Taking Part In Community Life,Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Playing With Others,Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Playing With Others,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Playing With Others,Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Socializing,Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Socializing,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Socializing,Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Practicing Sports,Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Practicing Sports,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Practicing Sports,Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Participating In The Arts And Cultural Activities,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Participating In The Arts And Cultural Activities,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Participating In The Arts And Cultural Activities,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Travelling,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Travelling,Occasional,Transient Limitation,Unspecified,n,Disability,y
582,Mucopolysaccharidosis Type 4,Travelling,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Food,Unknown,Unknown,Unknown,y,Environmental factor,n
582,Mucopolysaccharidosis Type 4,Temperature,Unknown,Unknown,Unknown,y,Environmental factor,n
582,Mucopolysaccharidosis Type 4,Air Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
582,Mucopolysaccharidosis Type 4,Hearing/Listening,Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Hearing/Listening,Frequent,Transient Limitation,Moderate,n,Disability,y
582,Mucopolysaccharidosis Type 4,Hearing/Listening,Frequent,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Changing Body Position,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Changing Body Position,Occasional,Transient Limitation,Moderate,n,Disability,y
582,Mucopolysaccharidosis Type 4,Changing Body Position,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Bending,Occasional,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Bending,Occasional,Transient Limitation,Moderate,n,Disability,y
582,Mucopolysaccharidosis Type 4,Bending,Occasional,Permanent Limitation,Moderate,y,Disability,y
582,Mucopolysaccharidosis Type 4,Using Objects,Very Frequent,Acquisition Delay,Low,n,Disability,y
582,Mucopolysaccharidosis Type 4,Using Objects,Occasional,Transient Limitation,Low,n,Disability,y
581,Mucopolysaccharidosis Type 3,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Very Frequent,Permanent Limitation,Severe,y,Disability,y
581,Mucopolysaccharidosis Type 3,Falling Asleep,Unknown,Unknown,Unknown,y,Disability,n
581,Mucopolysaccharidosis Type 3,Staying Asleep,Unknown,Unknown,Unknown,y,Disability,n
581,Mucopolysaccharidosis Type 3,Getting Good Quality Sleep,Unknown,Unknown,Unknown,y,Disability,n
581,Mucopolysaccharidosis Type 3,"Handling Stress, Responsabilities, Emergencies And Ensuring One'S Safety",Very Frequent,Permanent Limitation,Severe,y,Disability,y
